soort	frequentie	jaar	schatting	lcl90	ucl90	lcl60	ucl60	lcl30	ucl30	analyse	status
Groenling	driejaarlijks	2019	0.17	0.15	0.19	0.16	0.18	0.16	0.17	02981f7ce9aca0ce341c3f47fb82429aedadccaf	a4e4dd2a890e846660ac0efade6651a3c9c2c980
Groenling	jaarlijks	2007	0.16	0.14	0.19	0.15	0.18	0.16	0.17	154aa340e15dc31db10653139924c754d3c950ca	8cdcadbbb1111816764ff0738582704620c9246e
Groenling	jaarlijks	2008	0.18	0.16	0.21	0.17	0.2	0.18	0.19	154aa340e15dc31db10653139924c754d3c950ca	8cdcadbbb1111816764ff0738582704620c9246e
Groenling	jaarlijks	2009	0.19	0.16	0.23	0.17	0.21	0.18	0.2	154aa340e15dc31db10653139924c754d3c950ca	8cdcadbbb1111816764ff0738582704620c9246e
Groenling	jaarlijks	2010	0.23	0.2	0.26	0.21	0.24	0.22	0.24	154aa340e15dc31db10653139924c754d3c950ca	8cdcadbbb1111816764ff0738582704620c9246e
Groenling	jaarlijks	2011	0.23	0.2	0.27	0.21	0.25	0.22	0.24	154aa340e15dc31db10653139924c754d3c950ca	8cdcadbbb1111816764ff0738582704620c9246e
Groenling	jaarlijks	2012	0.24	0.2	0.29	0.22	0.26	0.23	0.25	154aa340e15dc31db10653139924c754d3c950ca	8cdcadbbb1111816764ff0738582704620c9246e
Groenling	jaarlijks	2013	0.23	0.2	0.27	0.21	0.25	0.22	0.24	154aa340e15dc31db10653139924c754d3c950ca	8cdcadbbb1111816764ff0738582704620c9246e
Groenling	jaarlijks	2014	0.17	0.15	0.2	0.16	0.19	0.16	0.18	154aa340e15dc31db10653139924c754d3c950ca	8cdcadbbb1111816764ff0738582704620c9246e
Groenling	jaarlijks	2015	0.2	0.17	0.24	0.18	0.22	0.19	0.21	154aa340e15dc31db10653139924c754d3c950ca	8cdcadbbb1111816764ff0738582704620c9246e
Groenling	jaarlijks	2016	0.21	0.18	0.24	0.19	0.22	0.2	0.21	154aa340e15dc31db10653139924c754d3c950ca	8cdcadbbb1111816764ff0738582704620c9246e
Groenling	jaarlijks	2017	0.16	0.14	0.2	0.15	0.18	0.16	0.17	154aa340e15dc31db10653139924c754d3c950ca	8cdcadbbb1111816764ff0738582704620c9246e
Groenling	jaarlijks	2018	0.18	0.15	0.22	0.17	0.2	0.18	0.19	154aa340e15dc31db10653139924c754d3c950ca	8cdcadbbb1111816764ff0738582704620c9246e
Groenling	jaarlijks	2019	0.18	0.15	0.21	0.17	0.2	0.17	0.19	154aa340e15dc31db10653139924c754d3c950ca	8cdcadbbb1111816764ff0738582704620c9246e
Groenling	jaarlijks	2020	0.14	0.11	0.17	0.13	0.15	0.13	0.15	154aa340e15dc31db10653139924c754d3c950ca	8cdcadbbb1111816764ff0738582704620c9246e
Grote bonte specht	driejaarlijks	2007	0.13	0.12	0.14	0.12	0.14	0.13	0.13	3a183ad044466a564f1659731f362900c0befd69	294addffd18a4ad4d73a9af274b19327aa609995
Grote bonte specht	driejaarlijks	2010	0.15	0.14	0.17	0.14	0.16	0.15	0.15	3a183ad044466a564f1659731f362900c0befd69	294addffd18a4ad4d73a9af274b19327aa609995
Grote bonte specht	driejaarlijks	2013	0.16	0.14	0.17	0.15	0.17	0.15	0.16	3a183ad044466a564f1659731f362900c0befd69	294addffd18a4ad4d73a9af274b19327aa609995
Grote bonte specht	driejaarlijks	2016	0.15	0.14	0.17	0.15	0.16	0.15	0.16	3a183ad044466a564f1659731f362900c0befd69	294addffd18a4ad4d73a9af274b19327aa609995
Grote bonte specht	driejaarlijks	2019	0.2	0.18	0.22	0.19	0.21	0.19	0.2	3a183ad044466a564f1659731f362900c0befd69	294addffd18a4ad4d73a9af274b19327aa609995
Grote bonte specht	jaarlijks	2007	0.12	0.1	0.13	0.11	0.13	0.11	0.12	6e90e25a3c776e34dde0c8622fe3ce6a83be1605	3166cabe1c7bf794f997c88378dda36edfeda54b
Grote bonte specht	jaarlijks	2008	0.14	0.12	0.15	0.13	0.14	0.13	0.14	6e90e25a3c776e34dde0c8622fe3ce6a83be1605	3166cabe1c7bf794f997c88378dda36edfeda54b
Grote bonte specht	jaarlijks	2009	0.14	0.12	0.15	0.13	0.15	0.13	0.14	6e90e25a3c776e34dde0c8622fe3ce6a83be1605	3166cabe1c7bf794f997c88378dda36edfeda54b
Grote bonte specht	jaarlijks	2010	0.14	0.12	0.16	0.13	0.15	0.14	0.14	6e90e25a3c776e34dde0c8622fe3ce6a83be1605	3166cabe1c7bf794f997c88378dda36edfeda54b
Grote bonte specht	jaarlijks	2011	0.15	0.13	0.17	0.14	0.16	0.15	0.15	6e90e25a3c776e34dde0c8622fe3ce6a83be1605	3166cabe1c7bf794f997c88378dda36edfeda54b
Grote bonte specht	jaarlijks	2012	0.16	0.15	0.19	0.15	0.17	0.16	0.17	6e90e25a3c776e34dde0c8622fe3ce6a83be1605	3166cabe1c7bf794f997c88378dda36edfeda54b
Grote bonte specht	jaarlijks	2013	0.16	0.14	0.18	0.15	0.17	0.16	0.17	6e90e25a3c776e34dde0c8622fe3ce6a83be1605	3166cabe1c7bf794f997c88378dda36edfeda54b
Grote bonte specht	jaarlijks	2014	0.16	0.14	0.18	0.15	0.16	0.15	0.16	6e90e25a3c776e34dde0c8622fe3ce6a83be1605	3166cabe1c7bf794f997c88378dda36edfeda54b
Grote bonte specht	jaarlijks	2015	0.16	0.14	0.18	0.15	0.17	0.15	0.16	6e90e25a3c776e34dde0c8622fe3ce6a83be1605	3166cabe1c7bf794f997c88378dda36edfeda54b
Grote bonte specht	jaarlijks	2016	0.15	0.13	0.17	0.14	0.16	0.15	0.15	6e90e25a3c776e34dde0c8622fe3ce6a83be1605	3166cabe1c7bf794f997c88378dda36edfeda54b
Grote bonte specht	jaarlijks	2017	0.15	0.13	0.17	0.14	0.16	0.15	0.15	6e90e25a3c776e34dde0c8622fe3ce6a83be1605	3166cabe1c7bf794f997c88378dda36edfeda54b
Grote bonte specht	jaarlijks	2018	0.17	0.15	0.19	0.16	0.18	0.16	0.17	6e90e25a3c776e34dde0c8622fe3ce6a83be1605	3166cabe1c7bf794f997c88378dda36edfeda54b
Grote bonte specht	jaarlijks	2019	0.19	0.17	0.21	0.18	0.2	0.18	0.2	6e90e25a3c776e34dde0c8622fe3ce6a83be1605	3166cabe1c7bf794f997c88378dda36edfeda54b
Grote bonte specht	jaarlijks	2020	0.19	0.17	0.22	0.18	0.21	0.19	0.2	6e90e25a3c776e34dde0c8622fe3ce6a83be1605	3166cabe1c7bf794f997c88378dda36edfeda54b
Grote lijster	driejaarlijks	2007	0.11	0.08	0.14	0.1	0.12	0.1	0.12	633478f025646819cd281be744c40896485eba5f	55d0e028b95285d3e0f526c63653bbd88f700db8
Grote lijster	driejaarlijks	2010	0.1	0.07	0.13	0.08	0.11	0.09	0.1	633478f025646819cd281be744c40896485eba5f	55d0e028b95285d3e0f526c63653bbd88f700db8
Grote lijster	driejaarlijks	2013	0.08	0.06	0.11	0.07	0.09	0.08	0.09	633478f025646819cd281be744c40896485eba5f	55d0e028b95285d3e0f526c63653bbd88f700db8
Grote lijster	driejaarlijks	2016	0.06	0.05	0.08	0.05	0.07	0.06	0.07	633478f025646819cd281be744c40896485eba5f	55d0e028b95285d3e0f526c63653bbd88f700db8
Grote lijster	driejaarlijks	2019	0.04	0.03	0.06	0.03	0.05	0.04	0.05	633478f025646819cd281be744c40896485eba5f	55d0e028b95285d3e0f526c63653bbd88f700db8
Grote lijster	jaarlijks	2007	0.11	0.08	0.15	0.1	0.13	0.1	0.12	f391c1d23574f6b839771877841a1bde15e885db	b19ed55dd160827813efccf51899a7852b412a60
Grote lijster	jaarlijks	2008	0.11	0.09	0.15	0.1	0.13	0.11	0.12	f391c1d23574f6b839771877841a1bde15e885db	b19ed55dd160827813efccf51899a7852b412a60
Grote lijster	jaarlijks	2009	0.1	0.07	0.14	0.09	0.12	0.09	0.11	f391c1d23574f6b839771877841a1bde15e885db	b19ed55dd160827813efccf51899a7852b412a60
Grote lijster	jaarlijks	2010	0.1	0.07	0.13	0.08	0.11	0.09	0.1	f391c1d23574f6b839771877841a1bde15e885db	b19ed55dd160827813efccf51899a7852b412a60
Grote lijster	jaarlijks	2011	0.1	0.08	0.14	0.09	0.12	0.1	0.11	f391c1d23574f6b839771877841a1bde15e885db	b19ed55dd160827813efccf51899a7852b412a60
Grote lijster	jaarlijks	2012	0.09	0.07	0.13	0.08	0.11	0.09	0.1	f391c1d23574f6b839771877841a1bde15e885db	b19ed55dd160827813efccf51899a7852b412a60
Grote lijster	jaarlijks	2013	0.09	0.07	0.13	0.08	0.11	0.08	0.1	f391c1d23574f6b839771877841a1bde15e885db	b19ed55dd160827813efccf51899a7852b412a60
Grote lijster	jaarlijks	2014	0.08	0.06	0.11	0.07	0.09	0.07	0.08	f391c1d23574f6b839771877841a1bde15e885db	b19ed55dd160827813efccf51899a7852b412a60
Grote lijster	jaarlijks	2015	0.07	0.05	0.1	0.06	0.08	0.07	0.08	f391c1d23574f6b839771877841a1bde15e885db	b19ed55dd160827813efccf51899a7852b412a60
Grote lijster	jaarlijks	2016	0.07	0.05	0.09	0.06	0.08	0.06	0.07	f391c1d23574f6b839771877841a1bde15e885db	b19ed55dd160827813efccf51899a7852b412a60
Grote lijster	jaarlijks	2017	0.06	0.04	0.08	0.05	0.07	0.05	0.06	f391c1d23574f6b839771877841a1bde15e885db	b19ed55dd160827813efccf51899a7852b412a60
Grote lijster	jaarlijks	2018	0.05	0.04	0.08	0.04	0.06	0.05	0.06	f391c1d23574f6b839771877841a1bde15e885db	b19ed55dd160827813efccf51899a7852b412a60
Grote lijster	jaarlijks	2019	0.04	0.03	0.06	0.04	0.05	0.04	0.05	f391c1d23574f6b839771877841a1bde15e885db	b19ed55dd160827813efccf51899a7852b412a60
Grote lijster	jaarlijks	2020	0.03	0.02	0.05	0.03	0.04	0.03	0.04	f391c1d23574f6b839771877841a1bde15e885db	b19ed55dd160827813efccf51899a7852b412a60
Grutto	driejaarlijks	2007	0.37	0.2	739.57	0.26	568.08	0.31	38.07	123f3ff26e855b61d28520ed50072dba07e48a9f	dbcaa683d424a4c321791e0b045444380ac91784
Grutto	driejaarlijks	2010	0.39	0.2	5471.2	0.27	4132.83	0.32	142.83	123f3ff26e855b61d28520ed50072dba07e48a9f	dbcaa683d424a4c321791e0b045444380ac91784
Grutto	driejaarlijks	2013	0.31	0.16	9799.99	0.21	7214.81	0.26	184.81	123f3ff26e855b61d28520ed50072dba07e48a9f	dbcaa683d424a4c321791e0b045444380ac91784
Grutto	driejaarlijks	2016	0.29	0.15	17416.73	0.2	12996.59	0.24	310.04	123f3ff26e855b61d28520ed50072dba07e48a9f	dbcaa683d424a4c321791e0b045444380ac91784
Grutto	driejaarlijks	2019	0.26	0.13	5519.02	0.17	4071.43	0.21	95.78	123f3ff26e855b61d28520ed50072dba07e48a9f	dbcaa683d424a4c321791e0b045444380ac91784
Grutto	jaarlijks	2007	0.27	0.17	0.43	0.22	0.35	0.25	0.31	7e9ab929802123031d06af8d25d49ade439ddee2	82461f2ed5b912ec97044c1a121054a93b1b4066
Grutto	jaarlijks	2008	0.28	0.18	0.43	0.22	0.35	0.25	0.31	7e9ab929802123031d06af8d25d49ade439ddee2	82461f2ed5b912ec97044c1a121054a93b1b4066
Grutto	jaarlijks	2009	0.27	0.18	0.41	0.22	0.33	0.24	0.3	7e9ab929802123031d06af8d25d49ade439ddee2	82461f2ed5b912ec97044c1a121054a93b1b4066
Grutto	jaarlijks	2010	0.27	0.18	0.42	0.22	0.34	0.25	0.3	7e9ab929802123031d06af8d25d49ade439ddee2	82461f2ed5b912ec97044c1a121054a93b1b4066
Grutto	jaarlijks	2011	0.3	0.19	0.46	0.24	0.37	0.27	0.33	7e9ab929802123031d06af8d25d49ade439ddee2	82461f2ed5b912ec97044c1a121054a93b1b4066
Grutto	jaarlijks	2012	0.29	0.18	0.45	0.23	0.36	0.26	0.32	7e9ab929802123031d06af8d25d49ade439ddee2	82461f2ed5b912ec97044c1a121054a93b1b4066
Grutto	jaarlijks	2013	0.27	0.17	0.44	0.22	0.35	0.25	0.3	7e9ab929802123031d06af8d25d49ade439ddee2	82461f2ed5b912ec97044c1a121054a93b1b4066
Grutto	jaarlijks	2014	0.22	0.14	0.36	0.18	0.28	0.2	0.25	7e9ab929802123031d06af8d25d49ade439ddee2	82461f2ed5b912ec97044c1a121054a93b1b4066
Grutto	jaarlijks	2015	0.21	0.13	0.34	0.17	0.28	0.19	0.24	7e9ab929802123031d06af8d25d49ade439ddee2	82461f2ed5b912ec97044c1a121054a93b1b4066
Grutto	jaarlijks	2016	0.22	0.13	0.36	0.17	0.28	0.19	0.24	7e9ab929802123031d06af8d25d49ade439ddee2	82461f2ed5b912ec97044c1a121054a93b1b4066
Grutto	jaarlijks	2017	0.21	0.13	0.33	0.16	0.26	0.18	0.23	7e9ab929802123031d06af8d25d49ade439ddee2	82461f2ed5b912ec97044c1a121054a93b1b4066
Grutto	jaarlijks	2018	0.2	0.12	0.33	0.15	0.25	0.18	0.23	7e9ab929802123031d06af8d25d49ade439ddee2	82461f2ed5b912ec97044c1a121054a93b1b4066
Grutto	jaarlijks	2019	0.18	0.11	0.29	0.14	0.23	0.16	0.2	7e9ab929802123031d06af8d25d49ade439ddee2	82461f2ed5b912ec97044c1a121054a93b1b4066
Grutto	jaarlijks	2020	0.19	0.12	0.32	0.15	0.25	0.17	0.22	7e9ab929802123031d06af8d25d49ade439ddee2	82461f2ed5b912ec97044c1a121054a93b1b4066
Halsbandparkiet	driejaarlijks	2007	0.08	0.05	0.14	0.06	0.11	0.07	0.09	0ba20f4e8fe58c4b3f31ecff3bc6a512a96d3c61	2bc8cc1313075f3ea92ae353393caaa061b7291b
Halsbandparkiet	driejaarlijks	2010	0.09	0.05	0.15	0.07	0.12	0.08	0.1	0ba20f4e8fe58c4b3f31ecff3bc6a512a96d3c61	2bc8cc1313075f3ea92ae353393caaa061b7291b
Halsbandparkiet	driejaarlijks	2013	0.12	0.07	0.2	0.09	0.16	0.11	0.14	0ba20f4e8fe58c4b3f31ecff3bc6a512a96d3c61	2bc8cc1313075f3ea92ae353393caaa061b7291b
Halsbandparkiet	driejaarlijks	2016	0.15	0.09	0.25	0.11	0.19	0.13	0.17	0ba20f4e8fe58c4b3f31ecff3bc6a512a96d3c61	2bc8cc1313075f3ea92ae353393caaa061b7291b
Halsbandparkiet	driejaarlijks	2019	0.14	0.07	0.25	0.1	0.19	0.12	0.16	0ba20f4e8fe58c4b3f31ecff3bc6a512a96d3c61	2bc8cc1313075f3ea92ae353393caaa061b7291b
Halsbandparkiet	jaarlijks	2007	0.08	0.04	0.14	0.06	0.11	0.07	0.09	72e8d47a6aaf2b168b3033320b776dfeaea46fdf	5c4ec9195687a4b553e07a39e1a1bbfd63b3ce66
Halsbandparkiet	jaarlijks	2008	0.08	0.05	0.14	0.06	0.11	0.07	0.1	72e8d47a6aaf2b168b3033320b776dfeaea46fdf	5c4ec9195687a4b553e07a39e1a1bbfd63b3ce66
Halsbandparkiet	jaarlijks	2009	0.08	0.04	0.13	0.06	0.1	0.07	0.09	72e8d47a6aaf2b168b3033320b776dfeaea46fdf	5c4ec9195687a4b553e07a39e1a1bbfd63b3ce66
Halsbandparkiet	jaarlijks	2010	0.08	0.04	0.14	0.06	0.1	0.07	0.09	72e8d47a6aaf2b168b3033320b776dfeaea46fdf	5c4ec9195687a4b553e07a39e1a1bbfd63b3ce66
Halsbandparkiet	jaarlijks	2011	0.09	0.05	0.15	0.07	0.11	0.08	0.1	72e8d47a6aaf2b168b3033320b776dfeaea46fdf	5c4ec9195687a4b553e07a39e1a1bbfd63b3ce66
Halsbandparkiet	jaarlijks	2012	0.1	0.05	0.17	0.07	0.13	0.09	0.11	72e8d47a6aaf2b168b3033320b776dfeaea46fdf	5c4ec9195687a4b553e07a39e1a1bbfd63b3ce66
Halsbandparkiet	jaarlijks	2013	0.12	0.07	0.2	0.09	0.15	0.1	0.13	72e8d47a6aaf2b168b3033320b776dfeaea46fdf	5c4ec9195687a4b553e07a39e1a1bbfd63b3ce66
Halsbandparkiet	jaarlijks	2014	0.11	0.06	0.19	0.09	0.15	0.1	0.13	72e8d47a6aaf2b168b3033320b776dfeaea46fdf	5c4ec9195687a4b553e07a39e1a1bbfd63b3ce66
Halsbandparkiet	jaarlijks	2015	0.12	0.07	0.21	0.09	0.16	0.11	0.14	72e8d47a6aaf2b168b3033320b776dfeaea46fdf	5c4ec9195687a4b553e07a39e1a1bbfd63b3ce66
Halsbandparkiet	jaarlijks	2016	0.14	0.08	0.23	0.1	0.18	0.12	0.16	72e8d47a6aaf2b168b3033320b776dfeaea46fdf	5c4ec9195687a4b553e07a39e1a1bbfd63b3ce66
Halsbandparkiet	jaarlijks	2017	0.15	0.09	0.26	0.11	0.2	0.13	0.17	72e8d47a6aaf2b168b3033320b776dfeaea46fdf	5c4ec9195687a4b553e07a39e1a1bbfd63b3ce66
Halsbandparkiet	jaarlijks	2018	0.15	0.09	0.26	0.11	0.2	0.13	0.17	72e8d47a6aaf2b168b3033320b776dfeaea46fdf	5c4ec9195687a4b553e07a39e1a1bbfd63b3ce66
Halsbandparkiet	jaarlijks	2019	0.14	0.08	0.26	0.1	0.19	0.12	0.16	72e8d47a6aaf2b168b3033320b776dfeaea46fdf	5c4ec9195687a4b553e07a39e1a1bbfd63b3ce66
Halsbandparkiet	jaarlijks	2020	0.15	0.07	0.29	0.1	0.21	0.12	0.17	72e8d47a6aaf2b168b3033320b776dfeaea46fdf	5c4ec9195687a4b553e07a39e1a1bbfd63b3ce66
Havik	driejaarlijks	2007	0.09	0.07	0.11	0.07	0.1	0.08	0.09	edc77127b0911582c424648a8b7bcccfd6734364	16d4872d7c551d6961abd58e13f20fe18e806e99
Havik	driejaarlijks	2010	0.08	0.06	0.11	0.07	0.1	0.08	0.09	edc77127b0911582c424648a8b7bcccfd6734364	16d4872d7c551d6961abd58e13f20fe18e806e99
Havik	driejaarlijks	2013	0.07	0.05	0.09	0.06	0.08	0.06	0.07	edc77127b0911582c424648a8b7bcccfd6734364	16d4872d7c551d6961abd58e13f20fe18e806e99
Havik	driejaarlijks	2016	0.06	0.04	0.08	0.05	0.07	0.05	0.06	edc77127b0911582c424648a8b7bcccfd6734364	16d4872d7c551d6961abd58e13f20fe18e806e99
Havik	driejaarlijks	2019	0.05	0.03	0.08	0.04	0.06	0.05	0.06	edc77127b0911582c424648a8b7bcccfd6734364	16d4872d7c551d6961abd58e13f20fe18e806e99
Havik	jaarlijks	2007	0.09	0.07	0.12	0.08	0.1	0.08	0.1	e412582e310c26b20d87c6b917af23582d924626	1c50ea9aeeb2ac66aff7714528725184aa6971af
Havik	jaarlijks	2008	0.09	0.07	0.11	0.08	0.1	0.08	0.09	e412582e310c26b20d87c6b917af23582d924626	1c50ea9aeeb2ac66aff7714528725184aa6971af
Havik	jaarlijks	2009	0.09	0.07	0.12	0.08	0.1	0.08	0.1	e412582e310c26b20d87c6b917af23582d924626	1c50ea9aeeb2ac66aff7714528725184aa6971af
Havik	jaarlijks	2010	0.09	0.07	0.12	0.08	0.1	0.08	0.1	e412582e310c26b20d87c6b917af23582d924626	1c50ea9aeeb2ac66aff7714528725184aa6971af
Havik	jaarlijks	2011	0.09	0.06	0.12	0.07	0.1	0.08	0.09	e412582e310c26b20d87c6b917af23582d924626	1c50ea9aeeb2ac66aff7714528725184aa6971af
Havik	jaarlijks	2012	0.08	0.06	0.1	0.07	0.09	0.07	0.08	e412582e310c26b20d87c6b917af23582d924626	1c50ea9aeeb2ac66aff7714528725184aa6971af
Havik	jaarlijks	2013	0.07	0.05	0.1	0.06	0.08	0.07	0.08	e412582e310c26b20d87c6b917af23582d924626	1c50ea9aeeb2ac66aff7714528725184aa6971af
Havik	jaarlijks	2014	0.07	0.05	0.09	0.06	0.08	0.06	0.07	e412582e310c26b20d87c6b917af23582d924626	1c50ea9aeeb2ac66aff7714528725184aa6971af
Havik	jaarlijks	2015	0.06	0.05	0.09	0.05	0.07	0.06	0.07	e412582e310c26b20d87c6b917af23582d924626	1c50ea9aeeb2ac66aff7714528725184aa6971af
Havik	jaarlijks	2016	0.06	0.04	0.08	0.05	0.07	0.06	0.06	e412582e310c26b20d87c6b917af23582d924626	1c50ea9aeeb2ac66aff7714528725184aa6971af
Havik	jaarlijks	2017	0.06	0.04	0.08	0.05	0.07	0.05	0.06	e412582e310c26b20d87c6b917af23582d924626	1c50ea9aeeb2ac66aff7714528725184aa6971af
Havik	jaarlijks	2018	0.05	0.03	0.07	0.04	0.06	0.05	0.06	e412582e310c26b20d87c6b917af23582d924626	1c50ea9aeeb2ac66aff7714528725184aa6971af
Havik	jaarlijks	2019	0.05	0.03	0.07	0.04	0.06	0.05	0.05	e412582e310c26b20d87c6b917af23582d924626	1c50ea9aeeb2ac66aff7714528725184aa6971af
Havik	jaarlijks	2020	0.05	0.03	0.08	0.04	0.06	0.05	0.06	e412582e310c26b20d87c6b917af23582d924626	1c50ea9aeeb2ac66aff7714528725184aa6971af
Heggenmus	driejaarlijks	2007	0.33	0.31	0.36	0.32	0.35	0.33	0.34	1ffd291616b2daf12764b42e9d5966b2dabcc6fe	ebc311ea38deec9088ac773b6eac077b4043e2e3
Heggenmus	driejaarlijks	2010	0.31	0.29	0.33	0.3	0.32	0.3	0.31	1ffd291616b2daf12764b42e9d5966b2dabcc6fe	ebc311ea38deec9088ac773b6eac077b4043e2e3
Heggenmus	driejaarlijks	2013	0.27	0.25	0.29	0.26	0.28	0.26	0.27	1ffd291616b2daf12764b42e9d5966b2dabcc6fe	ebc311ea38deec9088ac773b6eac077b4043e2e3
Heggenmus	driejaarlijks	2016	0.28	0.26	0.3	0.27	0.29	0.27	0.28	1ffd291616b2daf12764b42e9d5966b2dabcc6fe	ebc311ea38deec9088ac773b6eac077b4043e2e3
Heggenmus	driejaarlijks	2019	0.26	0.24	0.28	0.25	0.27	0.25	0.26	1ffd291616b2daf12764b42e9d5966b2dabcc6fe	ebc311ea38deec9088ac773b6eac077b4043e2e3
Heggenmus	jaarlijks	2007	0.32	0.29	0.35	0.31	0.33	0.31	0.33	b436c9e7d1da0f6ed586f8827e7523ce09e6a002	33c3c5a8f16bd39e9a87a1f2f3e083d05f08cc4f
Heggenmus	jaarlijks	2008	0.34	0.31	0.37	0.32	0.35	0.33	0.34	b436c9e7d1da0f6ed586f8827e7523ce09e6a002	33c3c5a8f16bd39e9a87a1f2f3e083d05f08cc4f
Heggenmus	jaarlijks	2009	0.35	0.32	0.38	0.33	0.36	0.34	0.35	b436c9e7d1da0f6ed586f8827e7523ce09e6a002	33c3c5a8f16bd39e9a87a1f2f3e083d05f08cc4f
Heggenmus	jaarlijks	2010	0.32	0.3	0.35	0.31	0.34	0.32	0.33	b436c9e7d1da0f6ed586f8827e7523ce09e6a002	33c3c5a8f16bd39e9a87a1f2f3e083d05f08cc4f
Heggenmus	jaarlijks	2011	0.31	0.28	0.34	0.3	0.32	0.3	0.31	b436c9e7d1da0f6ed586f8827e7523ce09e6a002	33c3c5a8f16bd39e9a87a1f2f3e083d05f08cc4f
Heggenmus	jaarlijks	2012	0.3	0.27	0.32	0.28	0.31	0.29	0.3	b436c9e7d1da0f6ed586f8827e7523ce09e6a002	33c3c5a8f16bd39e9a87a1f2f3e083d05f08cc4f
Heggenmus	jaarlijks	2013	0.28	0.25	0.3	0.26	0.29	0.27	0.28	b436c9e7d1da0f6ed586f8827e7523ce09e6a002	33c3c5a8f16bd39e9a87a1f2f3e083d05f08cc4f
Heggenmus	jaarlijks	2014	0.27	0.24	0.29	0.26	0.28	0.26	0.27	b436c9e7d1da0f6ed586f8827e7523ce09e6a002	33c3c5a8f16bd39e9a87a1f2f3e083d05f08cc4f
Heggenmus	jaarlijks	2015	0.26	0.24	0.29	0.25	0.28	0.26	0.27	b436c9e7d1da0f6ed586f8827e7523ce09e6a002	33c3c5a8f16bd39e9a87a1f2f3e083d05f08cc4f
Heggenmus	jaarlijks	2016	0.29	0.27	0.32	0.28	0.3	0.28	0.3	b436c9e7d1da0f6ed586f8827e7523ce09e6a002	33c3c5a8f16bd39e9a87a1f2f3e083d05f08cc4f
Heggenmus	jaarlijks	2017	0.27	0.25	0.3	0.26	0.28	0.27	0.28	b436c9e7d1da0f6ed586f8827e7523ce09e6a002	33c3c5a8f16bd39e9a87a1f2f3e083d05f08cc4f
Heggenmus	jaarlijks	2018	0.27	0.24	0.29	0.25	0.28	0.26	0.27	b436c9e7d1da0f6ed586f8827e7523ce09e6a002	33c3c5a8f16bd39e9a87a1f2f3e083d05f08cc4f
Heggenmus	jaarlijks	2019	0.26	0.23	0.28	0.25	0.27	0.25	0.26	b436c9e7d1da0f6ed586f8827e7523ce09e6a002	33c3c5a8f16bd39e9a87a1f2f3e083d05f08cc4f
Heggenmus	jaarlijks	2020	0.25	0.23	0.28	0.24	0.27	0.25	0.26	b436c9e7d1da0f6ed586f8827e7523ce09e6a002	33c3c5a8f16bd39e9a87a1f2f3e083d05f08cc4f
Holenduif	driejaarlijks	2007	0.23	0.2	0.25	0.21	0.24	0.22	0.23	9e3479b4a28b1bdfae1d8bb4f4c74eabbe84debd	7ed6945ca02e1bcef5c978683d0ffd7a311c5b69
Holenduif	driejaarlijks	2010	0.24	0.21	0.26	0.22	0.25	0.23	0.24	9e3479b4a28b1bdfae1d8bb4f4c74eabbe84debd	7ed6945ca02e1bcef5c978683d0ffd7a311c5b69
Holenduif	driejaarlijks	2013	0.19	0.17	0.21	0.18	0.2	0.19	0.2	9e3479b4a28b1bdfae1d8bb4f4c74eabbe84debd	7ed6945ca02e1bcef5c978683d0ffd7a311c5b69
Holenduif	driejaarlijks	2016	0.21	0.19	0.23	0.2	0.22	0.2	0.21	9e3479b4a28b1bdfae1d8bb4f4c74eabbe84debd	7ed6945ca02e1bcef5c978683d0ffd7a311c5b69
Holenduif	driejaarlijks	2019	0.22	0.2	0.24	0.21	0.23	0.21	0.22	9e3479b4a28b1bdfae1d8bb4f4c74eabbe84debd	7ed6945ca02e1bcef5c978683d0ffd7a311c5b69
Holenduif	jaarlijks	2007	0.23	0.2	0.26	0.21	0.24	0.22	0.23	0c52e1f9fb607252b0bdc0bdfa9cd2b723621a47	5d98b4488fb22c5bf325a6a037e66b8fee2b707b
Holenduif	jaarlijks	2008	0.23	0.2	0.26	0.22	0.25	0.22	0.24	0c52e1f9fb607252b0bdc0bdfa9cd2b723621a47	5d98b4488fb22c5bf325a6a037e66b8fee2b707b
Holenduif	jaarlijks	2009	0.22	0.2	0.25	0.21	0.24	0.22	0.23	0c52e1f9fb607252b0bdc0bdfa9cd2b723621a47	5d98b4488fb22c5bf325a6a037e66b8fee2b707b
Holenduif	jaarlijks	2010	0.23	0.2	0.26	0.21	0.24	0.22	0.24	0c52e1f9fb607252b0bdc0bdfa9cd2b723621a47	5d98b4488fb22c5bf325a6a037e66b8fee2b707b
Holenduif	jaarlijks	2011	0.27	0.24	0.31	0.25	0.29	0.26	0.28	0c52e1f9fb607252b0bdc0bdfa9cd2b723621a47	5d98b4488fb22c5bf325a6a037e66b8fee2b707b
Holenduif	jaarlijks	2012	0.22	0.19	0.25	0.2	0.23	0.21	0.23	0c52e1f9fb607252b0bdc0bdfa9cd2b723621a47	5d98b4488fb22c5bf325a6a037e66b8fee2b707b
Holenduif	jaarlijks	2013	0.22	0.19	0.25	0.2	0.23	0.21	0.22	0c52e1f9fb607252b0bdc0bdfa9cd2b723621a47	5d98b4488fb22c5bf325a6a037e66b8fee2b707b
